Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
44714,SA-2015-BF975110-42347,9/12/2015,13/12/2015,Standard Class,BF-975110,Barbara Fisher,Corporate,,Jeddah,Makkah,Saudi Arabia,Western Asia,Asia Pacific,OFF-LA-3312,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",$10.56,1,0,$1.98,1.59,Medium
16311,IT-2015-MH1762091-42346,8/12/2015,13/12/2015,Standard Class,MH-1762091,Matt Hagelstein,Corporate,,Venlo,Limburg,Netherlands,Western Europe,Europe,OFF-SU-2966,Office Supplies,Supplies,"Acme Box Cutter, High Speed",$18.90,1,0.5,-$0.78,1.55,Medium
44719,SA-2015-BF975110-42347,9/12/2015,13/12/2015,Standard Class,BF-975110,Barbara Fisher,Corporate,,Jeddah,Makkah,Saudi Arabia,Western Asia,Asia Pacific,OFF-BI-3292,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",$4.77,1,0,$2.04,1.21,Medium
18600,ES-2015-BN11515139-42349,11/12/2015,13/12/2015,Second Class,BN-11515139,Bradley Nguyen,Consumer,,Bournemouth,England,United Kingdom,Northern Europe,Europe,OFF-BI-6402,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",$11.82,2,0,$1.02,1.21,High
46523,PL-2015-CB2025103-42347,9/12/2015,12/12/2015,First Class,CB-2025103,Cassandra Brandow,Consumer,,Lublin,Lublin,Poland,Eastern Europe,Europe,TEC-CO-5997,Technology,Copiers,"Sharp Fax Machine, Color","$1,188.36",4,0,$95.04,302.14,High
6357,MX-2015-CL1270018-42348,10/12/2015,12/12/2015,Second Class,CL-1270018,Craig Leslie,Home Office,,São Paulo,São Paulo,Brazil,South America,LATAM,FUR-BO-4857,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",$576.20,5,0,$242.00,150.876,Critical
8642,US-2015-GZ1447082-42348,10/12/2015,12/12/2015,First Class,GZ-1447082,Gary Zandusky,Consumer,,Tlalpan,Distrito Federal,Mexico,Central America,LATAM,FUR-TA-3357,Furniture,Tables,"Barricks Wood Table, Fully Assembled","$1,105.92",4,0.2,-$41.52,100.661,Medium
10888,IT-2015-BF1121545-42343,5/12/2015,12/12/2015,Standard Class,BF-1121545,Benjamin Farhat,Home Office,,Villeneuve-sur-Lot,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,OFF-AP-4500,Office Supplies,Appliances,"Hamilton Beach Microwave, White","$1,262.93",5,0.1,-$56.18,92.04,Medium
11920,ES-2015-PC1874548-42348,10/12/2015,12/12/2015,First Class,PC-1874548,Pamela Coakley,Corporate,,Bremen,Bremen,Germany,Western Europe,Europe,FUR-BO-3906,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",$223.40,2,0.1,$89.36,84.4,Critical
11041,ES-2015-SC2068045-42348,10/12/2015,12/12/2015,Second Class,SC-2068045,Steve Carroll,Home Office,,Marignane,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,TEC-PH-5346,Technology,Phones,"Nokia Office Telephone, Cordless",$231.13,4,0.15,-$16.43,73.55,Critical
29066,IN-2015-WB2185027-42346,8/12/2015,12/12/2015,Standard Class,WB-2185027,William Brown,Consumer,,Shenyang,Liaoning,China,Eastern Asia,Asia Pacific,TEC-MA-5506,Technology,Machines,"Okidata Phone, Durable",$521.82,6,0,$15.48,70.04,High
24460,ID-2015-TB214007-42344,6/12/2015,12/12/2015,Standard Class,TB-214007,Tom Boeckenhauer,Consumer,,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable","$1,654.67",4,0.1,$165.35,59.47,Medium
3386,MX-2015-MZ1751582-42346,8/12/2015,12/12/2015,Second Class,MZ-1751582,Mary Zewe,Corporate,,Nuevo Laredo,Tamaulipas,Mexico,Central America,LATAM,TEC-PH-5347,Technology,Phones,"Nokia Office Telephone, Full Size",$354.24,8,0,$77.92,54.018,Medium
11042,ES-2015-SC2068045-42348,10/12/2015,12/12/2015,Second Class,SC-2068045,Steve Carroll,Home Office,,Marignane,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-SU-4118,Office Supplies,Supplies,"Elite Box Cutter, Serrated",$252.72,8,0,$50.40,46.71,Critical
11683,IT-2015-PF19225120-42346,8/12/2015,12/12/2015,Standard Class,PF-19225120,Phillip Flathmann,Consumer,,Madrid,Madrid,Spain,Southern Europe,Europe,TEC-CO-4589,Technology,Copiers,"Hewlett Personal Copier, Laser",$432.81,3,0,$25.92,41.01,Medium
29068,IN-2015-WB2185027-42346,8/12/2015,12/12/2015,Standard Class,WB-2185027,William Brown,Consumer,,Shenyang,Liaoning,China,Eastern Asia,Asia Pacific,TEC-PH-5335,Technology,Phones,"Nokia Audio Dock, Cordless",$339.18,2,0,$108.48,37.88,High
20109,ES-2015-MS17830120-42346,8/12/2015,12/12/2015,Standard Class,MS-17830120,Melanie Seite,Consumer,,Seville,Andalusía,Spain,Southern Europe,Europe,TEC-CO-6003,Technology,Copiers,"Sharp Ink, High-Speed",$245.22,2,0,$19.56,34.56,High
14335,ES-2015-DJ1342048-42347,9/12/2015,12/12/2015,Second Class,DJ-1342048,Denny Joy,Corporate,,Halle,Saxony-Anhalt,Germany,Western Europe,Europe,OFF-AR-5931,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",$228.75,5,0,$105.15,33.9,Medium
11038,ES-2015-SC2068045-42348,10/12/2015,12/12/2015,Second Class,SC-2068045,Steve Carroll,Home Office,,Marignane,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-LA-4528,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",$89.04,7,0,$44.52,29.06,Critical
38310,CA-2015-DB12910140-42348,10/12/2015,12/12/2015,Second Class,DB-129101404,Daniel Byrd,Home Office,93905,Salinas,California,United States,Western US,USCA,FUR-BO-5521,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,$148.26,3,0.15,$15.70,21.5,High
10909,IT-2015-PB1921091-42344,6/12/2015,12/12/2015,Standard Class,PB-1921091,Phillip Breyer,Corporate,,Oosterhout,North Brabant,Netherlands,Western Europe,Europe,TEC-CO-3611,Technology,Copiers,"Brother Wireless Fax, Laser",$378.81,2,0.5,-$98.55,20.66,Medium
11682,IT-2015-PF19225120-42346,8/12/2015,12/12/2015,Standard Class,PF-19225120,Phillip Flathmann,Consumer,,Madrid,Madrid,Spain,Southern Europe,Europe,TEC-PH-5346,Technology,Phones,"Nokia Office Telephone, Cordless",$244.73,4,0.1,-$2.83,19.16,Medium
3385,MX-2015-MZ1751582-42346,8/12/2015,12/12/2015,Second Class,MZ-1751582,Mary Zewe,Corporate,,Nuevo Laredo,Tamaulipas,Mexico,Central America,LATAM,TEC-PH-3798,Technology,Phones,"Cisco Office Telephone, VoIP",$214.80,4,0,$88.00,19.038,Medium
34947,CA-2015-DB13210140-42348,10/12/2015,12/12/2015,Second Class,DB-132101402,Dean Braden,Consumer,48234,Detroit,Michigan,United States,Central US,USCA,TEC-AC-5185,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$104.88,6,0,$41.95,10.29,Medium
34949,CA-2015-DB13210140-42348,10/12/2015,12/12/2015,Second Class,DB-132101402,Dean Braden,Consumer,48234,Detroit,Michigan,United States,Central US,USCA,OFF-BI-4832,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$33.72,4,0,$15.51,2.45,Medium
34948,CA-2015-DB13210140-42348,10/12/2015,12/12/2015,Second Class,DB-132101402,Dean Braden,Consumer,48234,Detroit,Michigan,United States,Central US,USCA,OFF-AR-3455,Office Supplies,Art,BIC Liqua Brite Liner,$34.70,5,0,$12.49,2.07,Medium
34950,CA-2015-DB13210140-42348,10/12/2015,12/12/2015,Second Class,DB-132101402,Dean Braden,Consumer,48234,Detroit,Michigan,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$14.94,3,0,$7.02,1.13,Medium
35615,US-2015-DC13285140-42346,8/12/2015,12/12/2015,Standard Class,DC-132851408,Debra Catini,Consumer,23223,Richmond,Virginia,United States,Southern US,USCA,FUR-FU-3925,Furniture,Furnishings,DAX Wood Document Frame.,$82.38,6,0,$25.54,6.56,Medium
14336,ES-2015-DJ1342048-42347,9/12/2015,12/12/2015,Second Class,DJ-1342048,Denny Joy,Corporate,,Halle,Saxony-Anhalt,Germany,Western Europe,Europe,TEC-AC-5200,Technology,Accessories,"Memorex Keyboard, Erganomic",$138.30,2,0,$2.76,15.35,Medium
29999,ID-2015-SM2032097-42348,10/12/2015,12/12/2015,Second Class,SM-2032097,Sean Miller,Home Office,,Lahore,Punjab,Pakistan,Southern Asia,Asia Pacific,OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",$128.43,2,0.5,-$20.55,14.59,High
29069,IN-2015-WB2185027-42346,8/12/2015,12/12/2015,Standard Class,WB-2185027,William Brown,Consumer,,Shenyang,Liaoning,China,Eastern Asia,Asia Pacific,OFF-SU-6179,Office Supplies,Supplies,"Stiletto Shears, Steel",$94.98,2,0,$9.48,13.1,High
29067,IN-2015-WB2185027-42346,8/12/2015,12/12/2015,Standard Class,WB-2185027,William Brown,Consumer,,Shenyang,Liaoning,China,Eastern Asia,Asia Pacific,OFF-ST-6274,Office Supplies,Storage,"Tenex Shelving, Single Width",$109.38,2,0,$14.16,8.6,High
11919,ES-2015-PC1874548-42348,10/12/2015,12/12/2015,First Class,PC-1874548,Pamela Coakley,Corporate,,Bremen,Bremen,Germany,Western Europe,Europe,OFF-PA-4464,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",$48.30,1,0,$5.31,8.45,Critical
3384,MX-2015-MZ1751582-42346,8/12/2015,12/12/2015,Second Class,MZ-1751582,Mary Zewe,Corporate,,Nuevo Laredo,Tamaulipas,Mexico,Central America,LATAM,FUR-CH-4700,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",$89.25,2,0.2,$6.69,8.083,Medium
11918,ES-2015-PC1874548-42348,10/12/2015,12/12/2015,First Class,PC-1874548,Pamela Coakley,Corporate,,Bremen,Bremen,Germany,Western Europe,Europe,OFF-LA-4537,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",$34.02,3,0,$5.40,7.46,Critical
11040,ES-2015-SC2068045-42348,10/12/2015,12/12/2015,Second Class,SC-2068045,Steve Carroll,Home Office,,Marignane,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-BI-3723,Office Supplies,Binders,"Cardinal Binder, Recycled",$28.38,2,0,$5.94,6.95,Critical
10906,IT-2015-PB1921091-42344,6/12/2015,12/12/2015,Standard Class,PB-1921091,Phillip Breyer,Corporate,,Oosterhout,North Brabant,Netherlands,Western Europe,Europe,OFF-AR-3540,Office Supplies,Art,"Boston Markers, Water Color",$73.88,5,0.5,-$73.88,5.31,Medium
42402,IZ-2015-LC687061-42346,8/12/2015,12/12/2015,Standard Class,LC-687061,Lena Cacioppo,Consumer,,Arbil,Arbil,Iraq,Western Asia,Asia Pacific,TEC-PH-3793,Technology,Phones,"Cisco Headset, with Caller ID",$88.44,1,0,$35.37,5.24,Medium
16564,ES-2015-GH14425139-42350,12/12/2015,12/12/2015,Same Day,GH-14425139,Gary Hwang,Consumer,,Middlesbrough,England,United Kingdom,Northern Europe,Europe,OFF-ST-4261,Office Supplies,Storage,"Fellowes Folders, Blue",$79.20,3,0,$39.60,5.21,High
31374,US-2015-KB16600140-42348,10/12/2015,12/12/2015,First Class,KB-166001402,Ken Brennan,Corporate,77041,Houston,Texas,United States,Central US,USCA,OFF-ST-6015,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$27.24,3,0.2,$2.72,4.82,Medium
31372,US-2015-KB16600140-42348,10/12/2015,12/12/2015,First Class,KB-166001402,Ken Brennan,Corporate,77041,Houston,Texas,United States,Central US,USCA,OFF-BI-4012,Office Supplies,Binders,Economy Binders,$1.25,3,0.8,-$1.93,1.1,Medium
31373,US-2015-KB16600140-42348,10/12/2015,12/12/2015,First Class,KB-166001402,Ken Brennan,Corporate,77041,Houston,Texas,United States,Central US,USCA,FUR-FU-2876,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",$9.71,3,0.6,-$5.82,1.08,Medium
6358,MX-2015-CL1270018-42348,10/12/2015,12/12/2015,Second Class,CL-1270018,Craig Leslie,Home Office,,São Paulo,São Paulo,Brazil,South America,LATAM,OFF-SU-6173,Office Supplies,Supplies,"Stiletto Scissors, High Speed",$15.74,1,0,$7.54,3.937,Critical
24981,IN-2015-SH1997527-42344,6/12/2015,12/12/2015,Standard Class,SH-1997527,Sally Hughsby,Corporate,,Wenling,Zhejiang,China,Eastern Asia,Asia Pacific,OFF-LA-6051,Office Supplies,Labels,"Smead Removable Labels, Adjustable",$32.67,3,0,$16.29,3.71,Medium
322,MX-2015-LW1699093-42346,8/12/2015,12/12/2015,Standard Class,LW-1699093,Lindsay Williams,Corporate,,Estelí,Estelí,Nicaragua,Central America,LATAM,OFF-AR-3467,Office Supplies,Art,"BIC Pens, Water Color",$34.92,3,0,$7.32,3.552,Medium
10908,IT-2015-PB1921091-42344,6/12/2015,12/12/2015,Standard Class,PB-1921091,Phillip Breyer,Corporate,,Oosterhout,North Brabant,Netherlands,Western Europe,Europe,OFF-BI-3712,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",$28.26,2,0.5,-$16.44,2.56,Medium
40036,US-2015-MJ17740140-42347,9/12/2015,12/12/2015,First Class,MJ-177401406,Max Jones,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-PH-4843,Technology,Phones,iHome FM Clock Radio with Lightning Dock,$83.99,2,0.4,-$21.00,6.33,Medium
40035,US-2015-MJ17740140-42347,9/12/2015,12/12/2015,First Class,MJ-177401406,Max Jones,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-AR-3445,Office Supplies,Art,BIC Brite Liner Highlighters,$13.25,4,0.2,$3.64,2.18,Medium
11039,ES-2015-SC2068045-42348,10/12/2015,12/12/2015,Second Class,SC-2068045,Steve Carroll,Home Office,,Marignane,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-FA-6200,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",$32.52,2,0,$16.26,1.88,Critical
35656,CA-2015-RR19315140-42350,12/12/2015,12/12/2015,Same Day,RR-193151402,Ralph Ritter,Consumer,60505,Aurora,Illinois,United States,Central US,USCA,FUR-CH-4489,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,$520.46,2,0.3,-$14.87,88.39,High
35655,CA-2015-RR19315140-42350,12/12/2015,12/12/2015,Same Day,RR-193151402,Ralph Ritter,Consumer,60505,Aurora,Illinois,United States,Central US,USCA,FUR-FU-4113,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$77.72,1,0.6,-$66.06,9.18,High
35654,CA-2015-RR19315140-42350,12/12/2015,12/12/2015,Same Day,RR-193151402,Ralph Ritter,Consumer,60505,Aurora,Illinois,United States,Central US,USCA,OFF-PA-6572,Office Supplies,Paper,Xerox 21,$10.37,2,0.2,$3.63,1.14,High
45148,KE-2015-VS1182069-42347,9/12/2015,12/12/2015,First Class,VS-1182069,Vivek Sundaresam,Consumer,,Nairobi,Nairobi,Kenya,Eastern Africa,Africa,OFF-FA-6187,Office Supplies,Fasteners,"Stockwell Clamps, Metal",$19.35,1,0,$8.70,1.68,Medium
30372,IN-2015-JM155357-42346,8/12/2015,12/12/2015,Second Class,JM-155357,Jessica Myrick,Consumer,,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4124,Office Supplies,Supplies,"Elite Ruler, High Speed",$33.12,4,0.4,$2.16,1.51,Medium
10907,IT-2015-PB1921091-42344,6/12/2015,12/12/2015,Standard Class,PB-1921091,Phillip Breyer,Corporate,,Oosterhout,North Brabant,Netherlands,Western Europe,Europe,OFF-LA-4657,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set",$40.64,9,0.5,-$0.13,1.38,Medium
34477,CA-2015-SM20950140-42344,6/12/2015,12/12/2015,Standard Class,SM-209501406,Suzanne McNair,Corporate,10011,New York City,New York,United States,Eastern US,USCA,OFF-AP-4220,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,$254.90,5,0,$68.82,20.52,Medium
34476,CA-2015-SM20950140-42344,6/12/2015,12/12/2015,Standard Class,SM-209501406,Suzanne McNair,Corporate,10011,New York City,New York,United States,Eastern US,USCA,FUR-FU-5985,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$58.68,2,0,$18.19,4.14,Medium
34475,CA-2015-SM20950140-42344,6/12/2015,12/12/2015,Standard Class,SM-209501406,Suzanne McNair,Corporate,10011,New York City,New York,United States,Eastern US,USCA,FUR-FU-4052,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",$20.94,3,0,$6.07,1.12,Medium
46522,PL-2015-CB2025103-42347,9/12/2015,12/12/2015,First Class,CB-2025103,Cassandra Brandow,Consumer,,Lublin,Lublin,Poland,Eastern Europe,Europe,OFF-BI-6398,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",$6.03,1,0,$1.86,1.27,High
27693,IN-2015-MP181757-42347,9/12/2015,11/12/2015,First Class,MP-181757,Mike Pelletier,Home Office,,Perth,Western Australia,Australia,Oceania,Asia Pacific,TEC-PH-3149,Technology,Phones,"Apple Smart Phone, with Caller ID","$1,725.46",3,0.1,$747.61,479.94,High
48875,CG-2015-GT475533-42349,11/12/2015,11/12/2015,Same Day,GT-475533,Guy Thornton,Consumer,,Kinshasa,Kinshasa,Democratic Republic of the Congo,Central Africa,Africa,FUR-BO-5785,Furniture,Bookcases,"Safco Library with Doors, Metal",$778.50,2,0,$132.30,188.1,High
2963,MX-2015-EM1414039-42345,7/12/2015,11/12/2015,Second Class,EM-1414039,Eugene Moren,Home Office,,San Salvador,San Salvador,El Salvador,Central America,LATAM,TEC-CO-3678,Technology,Copiers,"Canon Copy Machine, Color","$1,227.58",7,0.002,$526.32,186.293,High
19429,ES-2015-NF18385139-42349,11/12/2015,11/12/2015,Same Day,NF-18385139,Natalie Fritzler,Consumer,,Sheffield,England,United Kingdom,Northern Europe,Europe,TEC-CO-4590,Technology,Copiers,"Hewlett Wireless Fax, Color","$1,144.89",6,0.5,-$686.97,170.11,High
48873,CG-2015-GT475533-42349,11/12/2015,11/12/2015,Same Day,GT-475533,Guy Thornton,Consumer,,Kinshasa,Kinshasa,Democratic Republic of the Congo,Central Africa,Africa,OFF-AP-3866,Office Supplies,Appliances,"Cuisinart Microwave, Silver","$1,116.84",4,0,$0.00,137.65,High
8464,MX-2015-MH1802539-42349,11/12/2015,11/12/2015,Same Day,MH-1802539,Michelle Huthwaite,Consumer,,Mejicanos,San Salvador,El Salvador,Central America,LATAM,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",$556.60,5,0,$22.20,134.58,Critical
48874,CG-2015-GT475533-42349,11/12/2015,11/12/2015,Same Day,GT-475533,Guy Thornton,Consumer,,Kinshasa,Kinshasa,Democratic Republic of the Congo,Central Africa,Africa,FUR-CH-5447,Furniture,Chairs,"Office Star Rocking Chair, Black",$553.92,4,0,$110.76,130.25,High
3387,MX-2015-SP2054518-42347,9/12/2015,11/12/2015,Second Class,SP-2054518,Sibella Parks,Corporate,,Cotia,São Paulo,Brazil,South America,LATAM,FUR-BO-5778,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",$531.36,4,0,$255.04,83.885,High
11709,IT-2015-MB17305125-42342,4/12/2015,11/12/2015,Standard Class,MB-17305125,Maria Bertelson,Consumer,,Zurich,Zürich,Switzerland,Western Europe,Europe,TEC-CO-4569,Technology,Copiers,"Hewlett Copy Machine, High-Speed","$1,054.68",4,0,$263.64,74.54,Medium
21023,IN-2015-MG1789056-42343,5/12/2015,11/12/2015,Standard Class,MG-1789056,Michael Granlund,Home Office,,Kowloon,Hong Kong,Hong Kong,Eastern Asia,Asia Pacific,OFF-AP-4736,Office Supplies,Appliances,"Hoover Refrigerator, Red","$2,105.04",4,0,$715.68,63.68,Medium
48284,BO-2015-EB411013-42349,11/12/2015,11/12/2015,Same Day,EB-411013,Eugene Barchas,Consumer,,Orsha,Vitsyebsk,Belarus,Eastern Europe,Europe,TEC-CO-4765,Technology,Copiers,"HP Copy Machine, Color",$241.89,1,0,$48.36,42.56,Medium
39117,CA-2015-CW11905140-42347,9/12/2015,11/12/2015,Second Class,CW-119051406,Carl Weiss,Home Office,2920,Cranston,Rhode Island,United States,Eastern US,USCA,OFF-ST-5663,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$592.74,6,0,$160.04,37.69,High
11614,ES-2015-RA1994545-42346,8/12/2015,11/12/2015,Second Class,RA-1994545,Ryan Akin,Consumer,,Clermont-Ferrand,Auvergne,France,Western Europe,Europe,FUR-FU-3024,Furniture,Furnishings,"Advantus Clock, Duo Pack",$257.25,5,0,$30.75,32.7,Medium
33633,CA-2015-CC12220140-42349,11/12/2015,11/12/2015,Same Day,CC-122201406,Chris Cortes,Consumer,6824,Fairfield,Connecticut,United States,Eastern US,USCA,OFF-AP-6318,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$426.79,7,0,$123.77,67.32,High
33632,CA-2015-CC12220140-42349,11/12/2015,11/12/2015,Same Day,CC-122201406,Chris Cortes,Consumer,6824,Fairfield,Connecticut,United States,Eastern US,USCA,OFF-EN-3850,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86,3,0,$5.10,1.67,High
26712,IN-2015-MJ177407-42348,10/12/2015,11/12/2015,First Class,MJ-177407,Max Jones,Consumer,,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4285,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",$153.66,3,0.1,$63.12,29.48,Critical
26713,IN-2015-MJ177407-42348,10/12/2015,11/12/2015,First Class,MJ-177407,Max Jones,Consumer,,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-4482,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",$81.41,5,0.1,$19.76,25.37,Critical
32465,CA-2015-DL13315140-42347,9/12/2015,11/12/2015,Second Class,DL-133151406,Delfina Latchford,Consumer,10035,New York City,New York,United States,Eastern US,USCA,OFF-ST-5784,Office Supplies,Storage,Safco Industrial Wire Shelving System,$272.94,3,0,$0.00,28.84,Medium
32464,CA-2015-DL13315140-42347,9/12/2015,11/12/2015,Second Class,DL-133151406,Delfina Latchford,Consumer,10035,New York City,New York,United States,Eastern US,USCA,FUR-FU-3828,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",$109.48,2,0,$33.94,6.49,Medium
32467,CA-2015-DL13315140-42347,9/12/2015,11/12/2015,Second Class,DL-133151406,Delfina Latchford,Consumer,10035,New York City,New York,United States,Eastern US,USCA,OFF-ST-4891,Office Supplies,Storage,Iris Project Case,$31.92,4,0,$8.30,4.59,Medium
32466,CA-2015-DL13315140-42347,9/12/2015,11/12/2015,Second Class,DL-133151406,Delfina Latchford,Consumer,10035,New York City,New York,United States,Eastern US,USCA,OFF-PA-6555,Office Supplies,Paper,Xerox 1996,$19.44,3,0,$9.33,1.75,Medium
41,MX-2015-AR1082536-42347,9/12/2015,11/12/2015,Second Class,AR-1082536,Anthony Rawles,Corporate,,La Romana,La Romana,Dominican Republic,Caribbean,LATAM,OFF-SU-4327,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",$62.40,3,0.2,$8.58,15.739,Critical
39817,CA-2015-DO13645140-42343,5/12/2015,11/12/2015,Standard Class,DO-136451406,Doug O'Connell,Consumer,7501,Paterson,New Jersey,United States,Eastern US,USCA,FUR-CH-4419,Furniture,Chairs,Global Low Back Tilter Chair,$302.94,3,0,$18.18,22.38,Medium
39816,CA-2015-DO13645140-42343,5/12/2015,11/12/2015,Standard Class,DO-136451406,Doug O'Connell,Consumer,7501,Paterson,New Jersey,United States,Eastern US,USCA,FUR-CH-4428,Furniture,Chairs,"Global Value Steno Chair, Gray",$182.22,3,0,$45.56,7.9,Medium
39815,CA-2015-DO13645140-42343,5/12/2015,11/12/2015,Standard Class,DO-136451406,Doug O'Connell,Consumer,7501,Paterson,New Jersey,United States,Eastern US,USCA,FUR-FU-6297,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",$12.99,1,0,$1.56,1.89,Medium
16163,IT-2015-AB1010562-42342,4/12/2015,11/12/2015,Standard Class,AB-1010562,Adrian Barton,Consumer,,Dublin,Dublin,Ireland,Northern Europe,Europe,OFF-ST-4293,Office Supplies,Storage,"Fellowes Trays, Blue",$143.48,5,0.5,-$123.53,14.75,Medium
45123,AO-2015-RW95404-42343,5/12/2015,11/12/2015,Standard Class,RW-95404,Rick Wilson,Corporate,,Huambo,Huambo,Angola,Central Africa,Africa,FUR-CH-4564,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",$182.37,1,0,$52.86,14.55,Medium
1158,US-2015-TG216405-42343,5/12/2015,11/12/2015,Standard Class,TG-216405,Trudy Glocke,Consumer,,La Plata,Provincia de Buenos Aires,Argentina,South America,LATAM,FUR-BO-4859,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",$272.54,4,0.4,-$54.58,12.426,Medium
6996,MX-2015-HM1498028-42344,6/12/2015,11/12/2015,Standard Class,HM-1498028,Henry MacAllister,Consumer,,Barranquilla,Atlántico,Colombia,South America,LATAM,TEC-PH-5335,Technology,Phones,"Nokia Audio Dock, Cordless",$226.12,2,0,$97.20,12.057,Medium
48382,SO-2015-CS1845116-42345,7/12/2015,11/12/2015,Standard Class,CS-1845116,Cari Sayre,Corporate,,Mogadishu,Banaadir,Somalia,Eastern Africa,Africa,OFF-ST-6247,Office Supplies,Storage,"Tenex File Cart, Industrial",$134.13,1,0,$25.47,11.4,High
31862,CA-2015-FP14320140-42346,8/12/2015,11/12/2015,First Class,FP-143201404,Frank Preis,Consumer,90008,Los Angeles,California,United States,Western US,USCA,TEC-PH-3811,Technology,Phones,Cisco SPA301,$374.38,3,0.2,$46.80,26.19,High
3248,US-2015-JK16090101-42347,9/12/2015,11/12/2015,First Class,JK-16090101,Juliana Krohn,Consumer,,Lima,Lima (city),Peru,South America,LATAM,FUR-CH-5371,Furniture,Chairs,"Novimex Chairmat, Black",$64.69,3,0.4,-$36.71,10.671,Medium
43357,IZ-2015-MB730561-42347,9/12/2015,11/12/2015,First Class,MB-730561,Maria Bertelson,Consumer,,Al Amarah,Maysan,Iraq,Western Asia,Asia Pacific,OFF-ST-4296,Office Supplies,Storage,"Fellowes Trays, Wire Frame",$56.46,1,0,$14.10,10.03,High
24314,IN-2015-MM180557-42343,5/12/2015,11/12/2015,Standard Class,MM-180557,Michelle Moray,Consumer,,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-4812,Office Supplies,Binders,"Ibico Binder, Durable",$91.69,6,0.1,$11.05,8.78,Medium
43228,SF-2015-BO1350117-42348,10/12/2015,11/12/2015,First Class,BO-1350117,Bill Overfelt,Corporate,,East London,Eastern Cape,South Africa,Southern Africa,Africa,OFF-BI-3189,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",$56.46,2,0,$0.00,8.13,High
